"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000127928","GNGT1",2.95318296390256,-2.61486455543224,6.52534257936773,6.22943613057775e-10,4.42877312106189e-07,12.0241304659278
"ENSG00000185088","RPS27L",-0.697261306707386,6.1390254007665,-6.53046684709512,6.05845273263504e-10,4.42877312106189e-07,12.2595147820795
"ENSG00000186973","FAM183A",2.07998811381733,-3.11805542304797,6.53425711956751,5.93495915794261e-10,4.42877312106189e-07,12.007113560537
"ENSG00000229539","PANK2-AS1",0.749765845641287,-0.517479405160964,6.5175383607597,6.49899905129918e-10,4.49207203870771e-07,12.146003824609
"ENSG00000117262","GPR89A",0.515483438826292,2.19773520698102,6.49502363846114,7.34260895749597e-10,4.93800374836141e-07,12.1406898933108
"ENSG00000188092","GPR89B",0.581435384285402,1.63944005207543,6.48675029608327,7.67892275204096e-10,5.02827986418514e-07,12.0830692284476
"ENSG00000101004","NINL",1.31601228590283,3.02192461043503,6.46017162254733,8.8651363815352e-10,5.25217115670811e-07,11.9669749765746
"ENSG00000125834","STK35",0.489901421116918,5.91994749673796,6.46530832062524,8.62264335556214e-10,5.25217115670811e-07,11.9182289483397
"ENSG00000125885","MCM8",0.646778618185359,4.68177928251552,6.47372956272588,8.23912877425104e-10,5.25217115670811e-07,11.9942573458752
"ENSG00000242622","",0.708311296659935,-0.313160443708571,6.46188535996572,8.78349832318044e-10,5.25217115670811e-07,11.8752921675984
"ENSG00000204410","MSH5",1.00470872216528,2.10646453832884,6.45464383236645,9.13358260929938e-10,5.28537060621387e-07,11.9334837105934
"ENSG00000164253","WDR41",-0.464136366610179,4.52129740011779,-6.43742445612485,1.00220578608212e-09,5.66770149433668e-07,11.815829547576
"ENSG00000272994","",0.755896303587169,0.349068626747942,6.41080789289096,1.15650747127325e-09,6.3949723128205e-07,11.6486762363414
"ENSG00000149636","DSN1",0.574845157424823,4.39508504412643,6.38826548295325,1.30527003354639e-09,7.06065961842059e-07,11.5606245855201
"ENSG00000164342","TLR3",-1.05075998735829,3.38843721455145,-6.38394338795592,1.33586820945978e-09,7.0724273736144e-07,11.5751506464693
"ENSG00000183150","GPR19",0.952204156112426,-0.170684728783074,6.37961482092286,1.36721826504435e-09,7.08760251856219e-07,11.4715435881062
"ENSG00000133872","SARAF",-0.505841171875469,7.62519752719524,-6.36988674995927,1.44033625030513e-09,7.27898814149729e-07,11.4033584940072
"ENSG00000198221","AFDN-DT",1.22483666377937,0.0538815732917079,6.36701539787094,1.46264279658749e-09,7.27898814149729e-07,11.4209468345223
"ENSG00000138785","INTS12",-0.427963562093234,4.1175536074017,-6.35962564837181,1.52162372845518e-09,7.42403200689219e-07,11.4281414219081
"ENSG00000109320","NFKB1",-0.453468974647618,6.07057572132597,-6.330713641904,1.7756812671854e-09,8.49697634064891e-07,11.2194045702099
"ENSG00000164117","FBXO8",-0.422715489092974,3.88888514846679,-6.32299232350877,1.85030166031263e-09,8.68699173840739e-07,11.2480176860202
